Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def_3rd,Tackles_Mid_3rd,Tackles_Att_3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Matches
364,Hirving Lozano,mx MEX,FW,nl PSV Eindhoven,23,1995,6.0,8,5,3,1,4,1,17,5.9,16,11,1,10,4,12,4,0,Matches
365,Filipe Luís,br BRA,DF,es Atlético Madrid,32,1985,4.5,11,10,8,2,1,6,8,75.0,2,7,0,7,16,27,3,1,Matches
366,José Luis Gayà,es ESP,DF,es Valencia,23,1995,5.0,9,6,8,1,0,7,9,77.8,2,3,1,2,5,14,14,0,Matches
367,Romelu Lukaku,be BEL,FW,eng Manchester Utd,25,1993,6.1,3,1,1,1,1,2,4,50.0,2,1,0,1,0,3,5,0,Matches
368,Mikhail Lysov,ru RUS,DF,ru Loko Moscow,20,1998,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
369,Lisandro Magallán,ar ARG,DF,nl Ajax,24,1993,0.1,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,Matches
370,Hörður Magnússon,is ISL,DF,ru CSKA Moscow,25,1993,2.6,1,1,1,0,0,0,2,0.0,2,6,2,4,2,3,25,0,Matches
371,Riyad Mahrez,dz ALG,FW,eng Manchester City,27,1991,4.3,9,5,1,7,1,3,9,33.3,6,8,1,7,1,10,10,0,Matches
372,Maicon,br BRA,DF,tr Galatasaray,29,1988,3.2,9,6,5,4,0,4,7,57.1,3,8,5,3,6,15,7,0,Matches
373,Nikola Maksimović,rs SRB,DF,it Napoli,26,1991,4.8,2,2,1,1,0,1,2,50.0,1,3,2,1,5,7,23,0,Matches
374,Malcom,br BRA,"FW,MF",es Barcelona,21,1997,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
375,Donyell Malen,nl NED,"FW,MF",nl PSV Eindhoven,19,1999,2.0,5,1,2,1,2,0,1,0.0,1,2,0,2,0,5,3,0,Matches
376,Mario Mandžukić,hr CRO,FW,it Juventus,32,1986,6.4,8,5,1,7,0,0,2,0.0,2,3,1,2,4,12,7,0,Matches
377,Sadio Mané,sn SEN,FW,eng Liverpool,26,1992,12.8,20,14,9,9,2,2,8,25.0,6,10,2,8,5,25,5,1,Matches
378,Kostas Manolas,gr GRE,DF,it Roma,27,1991,7.3,9,8,5,4,0,2,6,33.3,4,12,9,3,10,19,30,1,Matches
379,Petros Mantalos,gr GRE,"FW,MF",gr AEK Athens,26,1991,4.8,8,4,3,4,1,1,11,9.1,10,6,1,5,4,12,1,0,Matches
380,Fernando Marçal,br BRA,DF,fr Lyon,29,1989,3.0,1,1,1,0,0,1,4,25.0,3,2,2,0,8,9,5,0,Matches
381,Iván Marcano,es ESP,DF,it Roma,31,1987,1.8,2,0,2,0,0,1,3,33.3,2,3,1,2,3,5,4,0,Matches
382,Marcelo,br BRA,DF,es Real Madrid,30,1988,3.8,4,4,2,1,1,2,6,33.3,4,5,0,5,2,6,5,0,Matches
383,Marcelo,br BRA,DF,fr Lyon,31,1987,8.0,10,4,7,3,0,2,6,33.3,4,8,7,1,18,28,56,0,Matches
384,Moussa Marega,ml MLI,FW,pt Porto,27,1991,9.3,8,6,2,3,3,2,3,66.7,1,10,2,8,2,10,7,0,Matches
385,José María Giménez,uy URU,DF,es Atlético Madrid,23,1995,4.0,5,3,3,2,0,3,4,75.0,1,4,3,1,7,12,29,0,Matches
386,Mariano,do DOM,FW,es Real Madrid,24,1993,0.9,0,0,0,0,0,0,0,,0,2,0,2,0,0,2,0,Matches
387,Mariano,br BRA,DF,tr Galatasaray,32,1986,2.0,4,1,3,1,0,3,6,50.0,3,1,0,1,2,6,3,0,Matches
388,Marko Marin,de GER,"MF,FW",rs Red Star,29,1989,4.6,5,4,2,1,2,0,9,0.0,9,1,0,1,4,9,1,0,Matches
389,Guilherme Marinato,ru RUS,GK,ru Loko Moscow,32,1985,6.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,2,Matches
390,Marlos,ua UKR,FW,ua Shakhtar,30,1988,2.9,1,1,0,1,0,0,3,0.0,3,1,0,1,2,3,0,0,Matches
391,Marquinhos,br BRA,"MF,DF",fr Paris S-G,24,1994,7.0,11,6,3,7,1,2,5,40.0,3,7,2,5,11,22,14,0,Matches
392,Anthony Martial,fr FRA,"FW,MF",eng Manchester Utd,22,1995,5.6,4,3,1,3,0,2,2,100.0,0,4,0,4,1,5,4,0,Matches
393,Javi Martínez,es ESP,MF,de Bayern Munich,29,1988,5.8,18,9,7,9,2,3,7,42.9,4,7,2,5,20,38,10,0,Matches
394,Lautaro Martínez,ar ARG,MF,it Inter,20,1997,0.6,1,0,0,1,0,0,1,0.0,1,5,1,4,0,1,0,0,Matches
395,Gelson Martins,pt POR,FW,es Atlético Madrid,23,1995,1.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,Matches
396,Omar Mascarell,gq EQG,MF,de Schalke 04,25,1993,2.5,4,3,0,3,1,1,4,25.0,3,6,1,5,2,6,4,0,Matches
397,Han-Noah Massengo,fr FRA,MF,fr Monaco,17,2001,2.0,4,3,2,1,1,1,1,100.0,0,3,0,3,5,9,3,0,Matches
398,Clinton Mata,ao ANG,DF,be Club Brugge,25,1992,2.3,15,12,9,3,3,6,10,60.0,4,2,0,2,3,18,5,0,Matches
399,Juan Mata,es ESP,"MF,FW",eng Manchester Utd,30,1988,3.1,4,2,2,0,2,2,6,33.3,4,2,0,2,0,4,4,0,Matches
400,Nemanja Matić,rs SRB,MF,eng Manchester Utd,29,1988,6.0,13,7,8,5,0,7,13,53.8,6,13,5,8,7,20,10,1,Matches
401,Joël Matip,cm CMR,DF,eng Liverpool,26,1991,8.0,13,8,9,3,1,8,14,57.1,6,10,3,7,14,27,38,0,Matches
402,Blaise Matuidi,fr FRA,MF,it Juventus,31,1987,7.6,15,10,5,8,2,4,9,44.4,5,9,2,7,11,26,8,0,Matches
403,Mykola Matviyenko,ua UKR,DF,ua Shakhtar,22,1996,5.0,10,5,7,3,0,4,7,57.1,3,6,1,5,13,23,15,1,Matches
404,Eric Maxim Choupo-Moting,cm CMR,"MF,FW",fr Paris S-G,29,1989,0.6,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,Matches
405,Maycon,br BRA,MF,ua Shakhtar,21,1997,5.0,7,2,3,4,0,3,18,16.7,15,5,1,4,9,16,7,2,Matches
406,Noussair Mazraoui,ma MAR,DF,nl Ajax,20,1997,9.2,37,24,18,16,3,19,29,65.5,10,15,2,13,21,58,18,1,Matches
407,Kevin Mbabu,ch SUI,DF,ch Young Boys,23,1995,5.0,20,12,16,4,0,9,16,56.3,7,7,2,5,3,23,9,0,Matches
408,Kylian Mbappé,fr FRA,FW,fr Paris S-G,19,1998,7.8,1,0,0,1,0,0,3,0.0,3,0,0,0,1,2,0,0,Matches
409,Jordi Mboula,es ESP,MF,fr Monaco,19,1999,0.4,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,0,0,Matches
410,Weston McKennie,us USA,"MF,DF",de Schalke 04,19,1998,4.1,7,4,4,3,0,3,8,37.5,5,6,2,4,13,20,6,0,Matches
411,Scott McTominay,sct SCO,MF,eng Manchester Utd,21,1996,3.0,9,6,7,2,0,0,1,0.0,1,3,0,3,3,12,3,0,Matches
412,Brandon Mechele,be BEL,DF,be Club Brugge,25,1993,5.0,8,2,8,0,0,1,2,50.0,1,13,6,7,6,14,34,0,Matches
413,Arthur Melo,br BRA,MF,es Barcelona,21,1996,6.2,12,11,2,7,3,3,6,50.0,3,4,2,2,2,14,3,1,Matches
414,Memphis,nl NED,FW,fr Lyon,24,1994,6.8,0,0,0,0,0,0,2,0.0,2,3,1,2,1,1,0,0,Matches
415,Benjamin Mendy,fr FRA,DF,eng Manchester City,24,1994,1.9,6,5,3,2,1,3,5,60.0,2,0,0,0,1,7,1,0,Matches
416,Ferland Mendy,fr FRA,"DF,MF",fr Lyon,23,1995,7.8,7,5,5,1,1,3,6,50.0,3,4,1,3,9,16,18,0,Matches
417,Hamza Mendyl,ma MAR,"DF,MF",de Schalke 04,20,1997,4.1,8,4,7,1,0,6,9,66.7,3,4,1,3,9,17,6,0,Matches
418,Dries Mertens,be BEL,FW,it Napoli,31,1987,4.2,2,0,1,0,1,1,7,14.3,6,1,0,1,0,2,1,0,Matches
419,Lionel Messi,ar ARG,FW,es Barcelona,31,1987,9.3,10,10,1,4,5,3,7,42.9,4,6,0,6,3,13,0,0,Matches
420,Thomas Meunier,be BEL,DF,fr Paris S-G,26,1991,4.0,4,2,4,0,0,1,2,50.0,1,2,1,1,4,8,14,0,Matches
421,Arkadiusz Milik,pl POL,FW,it Napoli,24,1994,2.1,1,1,0,1,0,0,2,0.0,2,2,0,2,1,2,2,0,Matches
422,Éder Militão,br BRA,DF,pt Porto,20,1998,9.1,23,14,15,7,1,11,16,68.8,5,10,4,6,17,40,43,1,Matches
423,James Milner,eng ENG,"MF,DF",eng Liverpool,32,1986,10.0,24,14,9,11,4,14,24,58.3,10,15,1,14,9,33,13,0,Matches
424,Santi Mina,es ESP,"FW,MF",es Valencia,22,1995,2.5,1,1,1,0,0,0,4,0.0,4,2,0,2,0,1,2,0,Matches
425,Aleksei Miranchuk,ru RUS,"MF,FW",ru Loko Moscow,22,1995,5.7,7,6,3,3,1,2,10,20.0,8,10,0,10,11,18,2,0,Matches
426,Anton Miranchuk,ru RUS,"FW,MF",ru Loko Moscow,22,1995,4.3,7,4,3,3,1,5,8,62.5,3,3,0,3,2,9,4,0,Matches
427,Miranda,br BRA,DF,it Inter,33,1984,2.1,3,2,3,0,0,0,0,,0,2,1,1,3,6,7,0,Matches
428,Juan Miranda,es ESP,DF,es Barcelona,18,2000,1.0,2,1,2,0,0,0,0,,0,5,2,3,4,6,1,0,Matches
429,Antonio Mirante,it ITA,GK,it Roma,35,1983,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
430,Matej Mitrović,hr CRO,DF,be Club Brugge,24,1993,1.0,2,1,2,0,0,0,0,,0,1,0,1,6,8,7,0,Matches
431,Luka Modrić,hr CRO,MF,es Real Madrid,32,1985,5.2,8,4,3,4,1,4,12,33.3,8,1,0,1,7,15,0,0,Matches
432,Javi Montero,es ESP,DF,es Atlético Madrid,19,1999,1.5,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,11,1,Matches
433,Júnior Moraes,ua UKR,FW,ua Shakhtar,31,1987,5.6,4,1,1,3,0,0,9,0.0,9,6,1,5,2,6,5,0,Matches
434,Wesley Moraes,br BRA,FW,be Club Brugge,21,1996,5.8,2,1,1,0,1,1,1,100.0,0,2,0,2,0,2,5,0,Matches
435,Erik Morán,es ESP,MF,gr AEK Athens,27,1991,1.1,2,1,1,1,0,2,5,40.0,3,1,1,0,1,3,2,0,Matches
436,Álvaro Morata,es ESP,FW,es Atlético Madrid,25,1992,1.4,1,1,1,0,0,0,0,,0,3,0,3,1,2,0,0,Matches
437,Jérémy Morel,mg MAD,DF,fr Lyon,34,1984,1.0,1,1,0,1,0,0,0,,0,0,0,0,0,1,7,0,Matches
438,Alberto Moreno,es ESP,DF,eng Liverpool,26,1992,0.1,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,Matches
439,Ubong Moses Ekpai,ng NGA,"FW,MF",cz Viktoria Plzeň,22,1995,0.4,1,0,1,0,0,1,1,100.0,0,1,0,1,0,1,0,0,Matches
440,Lucas Moura,br BRA,FW,eng Tottenham,25,1992,8.0,12,7,3,6,3,4,7,57.1,3,8,0,8,7,19,1,0,Matches
441,Thomas Müller,de GER,"MF,FW",de Bayern Munich,28,1989,3.9,9,6,2,6,1,0,6,0.0,6,9,1,8,5,14,3,0,Matches
442,Jeison Murillo,co COL,DF,es Valencia,26,1992,1.0,1,0,1,0,0,0,0,,0,1,1,0,3,4,3,0,Matches
443,Fernando Muslera,uy URU,GK,tr Galatasaray,32,1986,6.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,1,Matches
444,Kévin N'Doram,fr FRA,MF,fr Monaco,22,1996,1.0,1,1,0,1,0,1,1,100.0,0,0,0,0,2,3,2,0,Matches
445,Kirill Nababkin,ru RUS,DF,ru CSKA Moscow,31,1986,6.0,13,8,12,1,0,6,16,37.5,10,12,5,7,7,20,22,0,Matches
446,Ben Nabouhane,km COM,FW,rs Red Star,29,1989,5.7,4,2,3,1,0,2,6,33.3,4,9,0,9,8,12,17,0,Matches
447,Nacho,es ESP,DF,es Real Madrid,28,1990,5.0,11,8,9,2,0,7,12,58.3,5,7,2,5,12,23,13,0,Matches
448,Yuto Nagatomo,jp JPN,DF,tr Galatasaray,31,1986,4.9,7,3,1,4,2,2,4,50.0,2,6,1,5,5,12,10,0,Matches
449,Radja Nainggolan,be BEL,MF,it Inter,30,1988,3.1,3,0,0,3,0,0,4,0.0,4,2,0,2,1,4,2,0,Matches
450,Marvelous Nakamba,zw ZIM,MF,be Club Brugge,24,1994,4.4,22,8,14,8,0,9,17,52.9,8,12,0,12,15,37,10,0,Matches
451,Naldo,br BRA,DF,de Schalke 04,35,1982,4.0,8,2,3,5,0,5,5,100.0,0,7,7,0,5,13,23,0,Matches
452,Matija Nastasić,rs SRB,DF,de Schalke 04,25,1993,6.0,20,16,17,3,0,10,15,66.7,5,3,3,0,12,32,27,1,Matches
453,Keylor Navas,cr CRC,GK,es Real Madrid,31,1986,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
454,Badou Ndiaye,sn SEN,MF,tr Galatasaray,27,1990,4.7,13,10,6,4,3,6,10,60.0,4,7,2,5,2,15,7,0,Matches
455,Tanguy Ndombele,fr FRA,MF,fr Lyon,21,1996,7.1,19,11,8,10,1,6,10,60.0,4,6,2,4,12,31,7,0,Matches
456,Reiss Nelson,eng ENG,"FW,MF",de Hoffenheim,18,1999,1.3,4,1,2,0,2,1,5,20.0,4,3,0,3,1,5,1,0,Matches
457,Wellington Nem,br BRA,FW,ua Shakhtar,26,1992,0.9,2,2,0,2,0,2,2,100.0,0,1,0,1,1,3,1,0,Matches
458,David Neres,br BRA,FW,nl Ajax,21,1997,9.4,10,7,1,6,3,5,14,35.7,9,13,0,13,3,13,3,0,Matches
459,Neto,br BRA,GK,es Valencia,29,1989,5.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,2,Matches
460,Manuel Neuer,de GER,GK,de Bayern Munich,32,1986,8.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,4,1,Matches
461,Neymar,br BRA,"MF,FW",fr Paris S-G,26,1992,5.9,5,3,2,3,0,0,4,0.0,4,2,2,0,2,7,2,0,Matches
462,Moumi Ngamaleu,cm CMR,"FW,MF",ch Young Boys,24,1994,2.2,7,1,2,3,2,0,4,0.0,4,1,0,1,3,10,4,0,Matches
463,Cyril Ngonge,be BEL,DF,be Club Brugge,18,2000,0.8,2,2,1,1,0,2,3,66.7,1,0,0,0,0,2,2,0,Matches
464,Saúl Ñíguez,es ESP,"MF,DF",es Atlético Madrid,23,1994,7.0,13,6,4,6,3,3,15,20.0,12,9,1,8,12,25,10,1,Matches
465,Takuma Nishimura,jp JPN,FW,ru CSKA Moscow,21,1996,0.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
466,Håvard Nordtveit,no NOR,"DF,MF",de Hoffenheim,28,1990,2.1,1,0,1,0,0,1,3,33.3,2,5,2,3,2,3,5,0,Matches
467,Jean-Pierre Nsame,cm CMR,FW,ch Young Boys,25,1993,1.6,6,1,3,1,2,1,1,100.0,0,1,0,1,0,6,1,0,Matches
468,Alexander Nübel,de GER,GK,de Schalke 04,21,1996,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
469,Kasim Nuhu,gh GHA,DF,de Hoffenheim,23,1995,1.6,3,1,3,0,0,3,9,33.3,6,4,2,2,3,6,4,0,Matches
470,Steven Nzonzi,fr FRA,MF,it Roma,29,1988,6.8,15,8,6,7,2,5,9,55.6,4,7,2,5,5,20,12,0,Matches
471,Jan Oblak,si SVN,GK,es Atlético Madrid,25,1993,8.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
472,Ivan Oblyakov,ru RUS,"MF,FW",ru CSKA Moscow,20,1998,5.4,9,8,3,5,1,3,16,18.8,13,6,2,4,7,16,7,0,Matches
473,Bastian Oczipka,de GER,DF,de Schalke 04,29,1989,2.0,2,2,2,0,0,0,1,0.0,1,0,0,0,1,3,5,0,Matches
474,Álvaro Odriozola,es ESP,DF,es Real Madrid,22,1995,2.5,5,5,5,0,0,4,4,100.0,0,3,2,1,1,6,2,0,Matches
475,Marios Oikonomou,gr GRE,DF,gr AEK Athens,25,1992,3.7,3,2,3,0,0,1,4,25.0,3,3,2,1,12,15,21,0,Matches
476,Sérgio Oliveira,pt POR,MF,pt Porto,26,1992,1.1,2,1,1,0,1,1,4,25.0,3,4,1,3,1,3,1,0,Matches
477,Robin Olsen,se SWE,GK,it Roma,28,1990,6.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Matches
478,André Onana,cm CMR,GK,nl Ajax,22,1996,12.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,3,Matches
479,Henry Onyekuru,ng NGA,"FW,MF",tr Galatasaray,21,1997,3.6,6,4,0,2,4,1,1,100.0,0,4,0,4,2,8,0,0,Matches
480,Loïs Openda,be BEL,"FW,MF",be Club Brugge,18,2000,1.2,1,0,1,0,0,0,1,0.0,1,2,0,2,1,2,3,0,Matches
481,Divock Origi,be BEL,FW,eng Liverpool,23,1995,2.5,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,0,0,Matches
482,David Ospina,co COL,GK,it Napoli,29,1988,6.0,2,1,2,0,0,2,2,100.0,0,0,0,0,0,2,4,0,Matches
483,Nicolás Otamendi,ar ARG,DF,eng Manchester City,30,1988,4.4,9,4,4,5,0,7,9,77.8,2,4,3,1,6,15,25,1,Matches
484,Otávio,pt POR,"MF,FW",pt Porto,23,1995,5.7,20,13,7,9,4,6,15,40.0,9,10,0,10,5,25,5,1,Matches
485,Adam Ounas,dz ALG,"MF,FW",it Napoli,21,1996,0.3,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,Matches
486,Leandro Paredes,ar ARG,MF,fr Paris S-G,24,1994,0.4,1,1,1,0,0,0,1,0.0,1,1,0,1,0,1,0,0,Matches
487,Daniel Parejo,es ESP,MF,es Valencia,29,1989,5.0,7,4,4,2,1,4,9,44.4,5,7,0,7,2,9,1,0,Matches
488,Thomas Partey,gh GHA,MF,es Atlético Madrid,25,1993,4.6,8,6,2,3,3,2,9,22.2,7,5,3,2,11,19,5,0,Matches
489,Javier Pastore,ar ARG,MF,it Roma,29,1989,0.6,1,0,0,0,1,0,1,0.0,1,0,0,0,0,1,0,0,Matches
490,Alan Patrick,br BRA,MF,ua Shakhtar,27,1991,2.3,4,1,2,2,0,1,2,50.0,1,5,2,3,1,5,0,1,Matches
491,Gabriel Paulista,br BRA,DF,es Valencia,27,1990,5.0,8,7,5,3,0,2,4,50.0,2,11,5,6,9,17,23,0,Matches
492,Milan Pavkov,rs SRB,FW,rs Red Star,24,1994,2.4,5,2,1,4,0,0,1,0.0,1,2,0,2,3,8,6,0,Matches
493,Lorenzo Pellegrini,it ITA,MF,it Roma,22,1996,4.3,7,4,2,5,0,1,11,9.1,10,8,0,8,5,12,4,0,Matches
494,Luca Pellegrini,it ITA,DF,it Roma,19,1999,0.3,3,3,2,1,0,1,1,100.0,0,0,0,0,0,3,1,0,Matches
495,Pepe,pt POR,DF,pt Porto,35,1983,3.3,7,5,6,1,0,3,7,42.9,4,2,1,1,3,10,7,1,Matches
496,André Pereira,pt POR,"FW,MF",pt Porto,23,1995,0.7,2,1,2,0,0,2,2,100.0,0,1,0,1,1,3,0,0,Matches
497,Andreas Pereira,br BRA,"MF,FW",eng Manchester Utd,22,1996,2.1,2,1,0,1,1,1,3,33.3,2,3,0,3,1,3,1,0,Matches
498,Danilo Pereira,pt POR,MF,pt Porto,26,1991,10.3,14,8,6,8,0,5,12,41.7,7,11,7,4,14,28,13,0,Matches
499,Maxi Pereira,uy URU,DF,pt Porto,34,1984,7.0,14,12,8,4,2,3,8,37.5,5,7,1,6,8,22,22,0,Matches
500,Gastón Pereiro,uy URU,MF,nl PSV Eindhoven,23,1995,4.3,5,3,2,2,1,4,9,44.4,5,4,1,3,1,6,8,0,Matches
501,Luan Peres Petroni,br BRA,DF,be Club Brugge,24,1994,0.2,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,2,0,Matches
502,Ivan Perišić,hr CRO,FW,it Inter,29,1989,5.5,10,6,4,5,1,5,11,45.5,6,10,1,9,11,21,16,0,Matches
503,Luděk Pernica,cz CZE,DF,cz Viktoria Plzeň,28,1990,1.0,0,0,0,0,0,0,0,,0,3,1,2,2,2,1,0,Matches
504,Diego Perotti,ar ARG,"FW,MF",it Roma,30,1988,1.7,3,3,2,0,1,2,3,66.7,1,3,0,3,3,6,0,0,Matches
505,Milan Petržela,cz CZE,FW,cz Viktoria Plzeň,35,1983,2.5,7,3,5,2,0,4,8,50.0,4,0,0,0,1,8,0,0,Matches
506,Maximilian Philipp,de GER,FW,de Dortmund,24,1994,0.9,2,2,0,1,1,1,1,100.0,0,1,0,1,2,4,0,0,Matches
507,Cristiano Piccini,it ITA,DF,es Valencia,25,1992,3.0,10,7,7,3,0,5,6,83.3,1,3,1,2,4,14,9,0,Matches
508,Gerard Piqué,es ESP,DF,es Barcelona,31,1987,11.0,12,8,7,5,0,4,8,50.0,4,13,9,4,12,24,56,1,Matches
509,Łukasz Piszczek,pl POL,DF,de Dortmund,33,1985,5.0,13,8,7,3,3,8,17,47.1,9,7,2,5,10,23,10,0,Matches
510,Pizzi,pt POR,MF,pt Benfica,28,1989,3.5,2,2,0,2,0,0,3,0.0,3,5,0,5,2,4,1,0,Matches
511,Miralem Pjanić,ba BIH,MF,it Juventus,28,1990,9.0,18,10,10,6,2,7,27,25.9,20,10,1,9,16,34,6,0,Matches
512,Paul Pogba,fr FRA,MF,eng Manchester Utd,25,1993,8.1,5,2,2,3,0,0,6,0.0,6,12,2,10,6,11,5,0,Matches
513,Matteo Politano,it ITA,FW,it Inter,24,1993,5.0,5,4,3,1,1,1,10,10.0,9,1,0,1,3,8,2,0,Matches
514,Ilya Pomazun,ru RUS,GK,ru CSKA Moscow,21,1996,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,Matches
515,Ezequiel Ponce,ar ARG,FW,gr AEK Athens,21,1997,5.4,6,5,2,4,0,1,4,25.0,3,1,0,1,2,8,6,1,Matches
516,Stefan Posch,at AUT,DF,de Hoffenheim,21,1997,2.0,5,4,3,1,1,1,3,33.3,2,4,1,3,1,6,1,1,Matches
517,Benoît Poulain,fr FRA,DF,be Club Brugge,31,1987,6.0,7,4,6,1,0,4,7,57.1,3,9,2,7,15,22,34,0,Matches
518,Roman Procházka,sk SVK,MF,cz Viktoria Plzeň,29,1989,4.7,8,1,5,3,0,3,14,21.4,11,11,4,7,6,14,8,0,Matches
519,Christian Pulisic,us USA,FW,de Dortmund,19,1998,5.0,6,5,2,3,1,1,6,16.7,5,4,0,4,3,9,3,0,Matches
520,Andriy Pyatov,ua UKR,GK,ua Shakhtar,34,1984,6.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Matches
521,Adrien Rabiot,fr FRA,MF,fr Paris S-G,23,1995,3.2,8,4,4,4,0,2,2,100.0,0,5,0,5,3,11,4,0,Matches
522,Rafael,br BRA,"DF,MF",fr Lyon,28,1990,2.6,9,3,7,1,1,4,11,36.4,7,5,0,5,11,20,12,1,Matches
523,Rafinha,br BRA,DF,de Bayern Munich,32,1985,4.1,15,10,10,5,0,6,13,46.2,7,1,0,1,5,20,8,0,Matches
524,Rafinha,br BRA,FW,es Barcelona,25,1993,0.9,2,2,0,1,1,1,1,100.0,0,2,0,2,0,2,0,0,Matches
525,Andrea Raggi,it ITA,DF,fr Monaco,34,1984,4.0,3,1,3,0,0,0,2,0.0,2,5,1,4,5,8,11,0,Matches
526,Baba Rahman,gh GHA,DF,de Schalke 04,24,1994,0.8,3,3,1,1,1,2,2,100.0,0,3,0,3,0,3,3,0,Matches
527,Ivan Rakitić,hr CRO,MF,es Barcelona,30,1988,11.3,9,4,3,5,1,3,9,33.3,6,19,3,16,19,28,8,1,Matches
528,Yaroslav Rakitskiy,ua UKR,DF,ua Shakhtar,28,1989,4.0,1,1,0,1,0,0,1,0.0,1,6,5,1,6,7,16,0,Matches
529,Sergio Ramos,es ESP,DF,es Real Madrid,32,1986,4.6,10,8,10,0,0,7,9,77.8,2,3,1,2,13,23,13,0,Matches
530,Marcus Rashford,eng ENG,FW,eng Manchester Utd,20,1997,8.0,8,6,2,2,4,2,9,22.2,7,8,0,8,2,10,10,0,Matches
531,Sergio Reguilón,es ESP,DF,es Real Madrid,21,1996,4.0,7,6,4,3,0,5,7,71.4,2,4,2,2,10,17,8,0,Matches
532,Marco Reus,de GER,"MF,FW",de Dortmund,29,1989,5.8,16,8,3,8,5,3,7,42.9,4,8,1,7,11,27,7,0,Matches
533,Kaveh Rezaei,ir IRN,FW,be Club Brugge,26,1992,1.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
534,Jakub Řezníček,cz CZE,FW,cz Viktoria Plzeň,30,1988,0.7,1,1,0,1,0,1,1,100.0,0,1,0,1,0,1,0,0,Matches
535,Radim Řezník,cz CZE,DF,cz Viktoria Plzeň,29,1989,5.0,7,5,3,4,0,4,9,44.4,5,6,1,5,2,9,10,0,Matches
536,Franck Ribéry,fr FRA,"MF,FW",de Bayern Munich,35,1983,4.8,7,4,3,3,1,3,12,25.0,9,5,0,5,7,14,1,0,Matches
537,Mats Rits,be BEL,MF,be Club Brugge,25,1993,3.0,5,3,5,0,0,2,3,66.7,1,3,1,2,5,10,9,0,Matches
538,Arjen Robben,nl NED,"FW,MF",de Bayern Munich,34,1984,3.5,2,0,1,1,0,2,11,18.2,9,2,0,2,2,4,0,0,Matches
539,Sergi Roberto,es ESP,"DF,MF",es Barcelona,26,1992,7.8,14,9,8,5,1,7,10,70.0,3,4,0,4,12,26,13,0,Matches
540,Andrew Robertson,sct SCO,DF,eng Liverpool,24,1994,11.2,30,14,18,9,3,19,28,67.9,9,13,2,11,7,37,25,1,Matches
541,Milan Rodić,rs SRB,DF,rs Red Star,27,1991,5.0,5,4,3,2,0,2,4,50.0,2,5,4,1,6,11,26,1,Matches
542,Rodri,es ESP,MF,es Atlético Madrid,22,1996,6.7,9,7,3,4,2,4,7,57.1,3,9,4,5,12,21,12,0,Matches
543,Rodrigo,es ESP,FW,es Valencia,27,1991,4.8,1,0,0,1,0,0,3,0.0,3,1,0,1,1,2,2,0,Matches
544,Garry Rodrigues,cv CPV,"FW,MF",tr Galatasaray,27,1990,5.7,7,4,3,4,0,0,1,0.0,1,6,0,6,0,7,1,0,Matches
545,James Rodríguez,co COL,MF,de Bayern Munich,27,1991,3.7,6,4,4,2,0,2,4,50.0,2,7,0,7,5,11,4,0,Matches
546,Marko Rog,hr CRO,"FW,MF",it Napoli,23,1995,0.1,1,0,1,0,0,0,1,0.0,1,1,0,1,0,1,0,0,Matches
547,Marcos Rojo,ar ARG,DF,eng Manchester Utd,28,1990,0.5,1,1,1,0,0,1,4,25.0,3,0,0,0,0,1,2,0,Matches
548,Maximiliano Romero,ar ARG,FW,nl PSV Eindhoven,19,1999,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
